,dataset,speaker_id,file_id,start,duration,gender,dataset
25346,VCTK,p336,p336/p336_219_mic1,0,2.04,,VCTK
25347,VCTK,p339,p339/p339_010_mic1,0,2.04,,VCTK
25348,VCTK,p229,p229/p229_204_mic1,0,2.04,,VCTK
25349,VCTK,p278,p278/p278_351_mic1,0,2.04,,VCTK
25350,VCTK,p301,p301/p301_215_mic1,0,2.04,,VCTK
25351,VCTK,p330,p330/p330_037_mic1,0,2.04,,VCTK
25352,VCTK,p286,p286/p286_082_mic1,0,2.04,,VCTK
25353,VCTK,p307,p307/p307_281_mic1,0,2.04,,VCTK
25354,VCTK,p255,p255/p255_374_mic1,0,2.04,,VCTK
25355,VCTK,p274,p274/p274_170_mic1,0,2.04,,VCTK
25356,VCTK,p225,p225/p225_330_mic1,0,2.04,,VCTK
25357,VCTK,p274,p274/p274_139_mic1,0,2.04,,VCTK
25358,VCTK,p339,p339/p339_342_mic1,0,2.04,,VCTK
25359,VCTK,p255,p255/p255_084_mic1,0,2.04,,VCTK
25360,VCTK,p268,p268/p268_228_mic1,0,2.04,,VCTK
25361,VCTK,p225,p225/p225_329_mic1,0,2.04,,VCTK
25362,VCTK,p279,p279/p279_062_mic1,0,2.04,,VCTK
25363,VCTK,p334,p334/p334_126_mic1,0,2.04,,VCTK
25364,VCTK,p278,p278/p278_378_mic1,0,2.04,,VCTK
25365,VCTK,p292,p292/p292_372_mic1,0,2.04,,VCTK
25366,VCTK,p257,p257/p257_381_mic1,0,2.04,,VCTK
25367,VCTK,p252,p252/p252_188_mic1,0,2.04,,VCTK
25368,VCTK,p264,p264/p264_232_mic1,0,2.04,,VCTK
25369,VCTK,p298,p298/p298_086_mic1,0,2.04,,VCTK
25370,VCTK,p269,p269/p269_166_mic1,0,2.04,,VCTK
25371,VCTK,p250,p250/p250_070_mic1,0,2.04,,VCTK
25372,VCTK,p313,p313/p313_387_mic1,0,2.04,,VCTK
25373,VCTK,p243,p243/p243_126_mic1,0,2.04,,VCTK
25374,VCTK,p284,p284/p284_205_mic1,0,2.04,,VCTK
25375,VCTK,p271,p271/p271_325_mic1,0,2.04,,VCTK
25376,VCTK,p265,p265/p265_347_mic1,0,2.04,,VCTK
25377,VCTK,p255,p255/p255_095_mic1,0,2.04,,VCTK
25378,VCTK,p330,p330/p330_354_mic1,0,2.04,,VCTK
25379,VCTK,p229,p229/p229_353_mic1,0,2.04,,VCTK
25380,VCTK,p301,p301/p301_387_mic1,0,2.04,,VCTK
25381,VCTK,p318,p318/p318_384_mic1,0,2.04,,VCTK
25382,VCTK,p329,p329/p329_332_mic1,0,2.04,,VCTK
25383,VCTK,p271,p271/p271_063_mic1,0,2.04,,VCTK
25384,VCTK,p268,p268/p268_402_mic1,0,2.04,,VCTK
25385,VCTK,p230,p230/p230_123_mic1,0,2.04,,VCTK
25386,VCTK,p318,p318/p318_256_mic1,0,2.04,,VCTK
25387,VCTK,p263,p263/p263_091_mic1,0,2.04,,VCTK
25388,VCTK,p276,p276/p276_098_mic1,0,2.04,,VCTK
25389,VCTK,p285,p285/p285_119_mic1,0,2.04,,VCTK
25390,VCTK,p264,p264/p264_037_mic1,0,2.04,,VCTK
25391,VCTK,p298,p298/p298_349_mic1,0,2.04,,VCTK
25392,VCTK,p303,p303/p303_057_mic1,0,2.04,,VCTK
25393,VCTK,p265,p265/p265_071_mic1,0,2.04,,VCTK
25394,VCTK,p239,p239/p239_429_mic1,0,2.04,,VCTK
25395,VCTK,p257,p257/p257_258_mic1,0,2.04,,VCTK
25396,VCTK,p341,p341/p341_020_mic1,0,2.04,,VCTK
25397,VCTK,p340,p340/p340_030_mic1,0,2.04,,VCTK
25398,VCTK,p294,p294/p294_295_mic1,0,2.04,,VCTK
25399,VCTK,p284,p284/p284_298_mic1,0,2.04,,VCTK
25400,VCTK,p341,p341/p341_243_mic1,0,2.04,,VCTK
25401,VCTK,p307,p307/p307_065_mic1,0,2.04,,VCTK
25402,VCTK,p287,p287/p287_421_mic1,0,2.04,,VCTK
25403,VCTK,p316,p316/p316_136_mic1,0,2.04,,VCTK
25404,VCTK,p288,p288/p288_328_mic1,0,2.04,,VCTK
25405,VCTK,p279,p279/p279_163_mic1,0,2.04,,VCTK
25406,VCTK,p343,p343/p343_131_mic1,0,2.04,,VCTK
25407,VCTK,p339,p339/p339_325_mic1,0,2.04,,VCTK
25408,VCTK,p269,p269/p269_127_mic1,0,2.04,,VCTK
25409,VCTK,p273,p273/p273_135_mic1,0,2.04,,VCTK
25410,VCTK,p297,p297/p297_364_mic1,0,2.04,,VCTK
25411,VCTK,p292,p292/p292_363_mic1,0,2.04,,VCTK
25412,VCTK,p281,p281/p281_206_mic1,0,2.04,,VCTK
25413,VCTK,p270,p270/p270_456_mic1,0,2.04,,VCTK
25414,VCTK,p251,p251/p251_200_mic1,0,2.04,,VCTK
25415,VCTK,p227,p227/p227_047_mic1,0,2.04,,VCTK
25416,VCTK,p333,p333/p333_161_mic1,0,2.04,,VCTK
25417,VCTK,p341,p341/p341_268_mic1,0,2.04,,VCTK
25418,VCTK,p304,p304/p304_175_mic1,0,2.04,,VCTK
25419,VCTK,p303,p303/p303_073_mic1,0,2.04,,VCTK
25420,VCTK,p307,p307/p307_134_mic1,0,2.04,,VCTK
25421,VCTK,p301,p301/p301_030_mic1,0,2.04,,VCTK
25422,VCTK,p256,p256/p256_015_mic1,0,2.04,,VCTK
25423,VCTK,p265,p265/p265_297_mic1,0,2.04,,VCTK
25424,VCTK,p244,p244/p244_291_mic1,0,2.04,,VCTK
25425,VCTK,p262,p262/p262_133_mic1,0,2.04,,VCTK
25426,VCTK,p244,p244/p244_311_mic1,0,2.04,,VCTK
25427,VCTK,p317,p317/p317_269_mic1,0,2.04,,VCTK
25428,VCTK,p233,p233/p233_064_mic1,0,2.04,,VCTK
25429,VCTK,p307,p307/p307_055_mic1,0,2.04,,VCTK
25430,VCTK,p239,p239/p239_406_mic1,0,2.04,,VCTK
25431,VCTK,p256,p256/p256_055_mic1,0,2.04,,VCTK
25432,VCTK,p313,p313/p313_286_mic1,0,2.04,,VCTK
25433,VCTK,p308,p308/p308_073_mic1,0,2.04,,VCTK
25434,VCTK,p226,p226/p226_353_mic1,0,2.04,,VCTK
25435,VCTK,p343,p343/p343_284_mic1,0,2.04,,VCTK
25436,VCTK,p307,p307/p307_289_mic1,0,2.04,,VCTK
25437,VCTK,p234,p234/p234_114_mic1,0,2.04,,VCTK
25438,VCTK,p261,p261/p261_350_mic1,0,2.04,,VCTK
25439,VCTK,p336,p336/p336_264_mic1,0,2.04,,VCTK
25440,VCTK,p241,p241/p241_154_mic1,0,2.04,,VCTK
25441,VCTK,p276,p276/p276_131_mic1,0,2.04,,VCTK
25442,VCTK,p228,p228/p228_124_mic1,0,2.04,,VCTK
25443,VCTK,p292,p292/p292_420_mic1,0,2.04,,VCTK
25444,VCTK,p247,p247/p247_030_mic1,0,2.04,,VCTK
25445,VCTK,p303,p303/p303_302_mic1,0,2.04,,VCTK
25446,VCTK,p311,p311/p311_006_mic1,0,2.04,,VCTK
25447,VCTK,p250,p250/p250_458_mic1,0,2.04,,VCTK
25448,VCTK,p313,p313/p313_136_mic1,0,2.04,,VCTK
25449,VCTK,p262,p262/p262_097_mic1,0,2.04,,VCTK
25450,VCTK,p300,p300/p300_024_mic1,0,2.04,,VCTK
25451,VCTK,p302,p302/p302_235_mic1,0,2.04,,VCTK
25452,VCTK,p229,p229/p229_366_mic1,0,2.04,,VCTK
25453,VCTK,p243,p243/p243_270_mic1,0,2.04,,VCTK
25454,VCTK,p263,p263/p263_264_mic1,0,2.04,,VCTK
25455,VCTK,p301,p301/p301_198_mic1,0,2.04,,VCTK
25456,VCTK,p264,p264/p264_428_mic1,0,2.04,,VCTK
25457,VCTK,p280,p280/p280_259_mic1,0,2.04,,VCTK
25458,VCTK,p250,p250/p250_181_mic1,0,2.04,,VCTK
25459,VCTK,p295,p295/p295_376_mic1,0,2.04,,VCTK
25460,VCTK,p336,p336/p336_411_mic1,0,2.04,,VCTK
25461,VCTK,p256,p256/p256_308_mic1,0,2.04,,VCTK
25462,VCTK,p240,p240/p240_059_mic1,0,2.04,,VCTK
25463,VCTK,p300,p300/p300_209_mic1,0,2.04,,VCTK
25464,VCTK,p237,p237/p237_028_mic1,0,2.04,,VCTK
25465,VCTK,p345,p345/p345_058_mic1,0,2.04,,VCTK
25466,VCTK,p265,p265/p265_095_mic1,0,2.04,,VCTK
25467,VCTK,p250,p250/p250_097_mic1,0,2.04,,VCTK
25468,VCTK,p281,p281/p281_210_mic1,0,2.04,,VCTK
25469,VCTK,p302,p302/p302_004_mic1,0,2.04,,VCTK
25470,VCTK,p272,p272/p272_284_mic1,0,2.04,,VCTK
25471,VCTK,p237,p237/p237_130_mic1,0,2.04,,VCTK
25472,VCTK,p265,p265/p265_163_mic1,0,2.04,,VCTK
25473,VCTK,p263,p263/p263_174_mic1,0,2.04,,VCTK
25474,VCTK,p340,p340/p340_261_mic1,0,2.04,,VCTK
25475,VCTK,p314,p314/p314_039_mic1,0,2.04,,VCTK
25476,VCTK,p260,p260/p260_059_mic1,0,2.04,,VCTK
25477,VCTK,p307,p307/p307_037_mic1,0,2.04,,VCTK
25478,VCTK,p281,p281/p281_125_mic1,0,2.04,,VCTK
25479,VCTK,p287,p287/p287_019_mic1,0,2.04,,VCTK
25480,VCTK,p333,p333/p333_417_mic1,0,2.04,,VCTK
25481,VCTK,p241,p241/p241_311_mic1,0,2.04,,VCTK
25482,VCTK,p263,p263/p263_021_mic1,0,2.04,,VCTK
25483,VCTK,p288,p288/p288_146_mic1,0,2.04,,VCTK
25484,VCTK,p323,p323/p323_216_mic1,0,2.04,,VCTK
25485,VCTK,p306,p306/p306_015_mic1,0,2.04,,VCTK
25486,VCTK,p341,p341/p341_152_mic1,0,2.04,,VCTK
25487,VCTK,p304,p304/p304_322_mic1,0,2.04,,VCTK
25488,VCTK,p317,p317/p317_046_mic1,0,2.04,,VCTK
25489,VCTK,p343,p343/p343_357_mic1,0,2.04,,VCTK
25490,VCTK,p253,p253/p253_065_mic1,0,2.04,,VCTK
25491,VCTK,p225,p225/p225_218_mic1,0,2.04,,VCTK
25492,VCTK,p339,p339/p339_147_mic1,0,2.04,,VCTK
25493,VCTK,p345,p345/p345_332_mic1,0,2.04,,VCTK
25494,VCTK,p323,p323/p323_156_mic1,0,2.04,,VCTK
25495,VCTK,p240,p240/p240_254_mic1,0,2.04,,VCTK
25496,VCTK,p330,p330/p330_408_mic1,0,2.04,,VCTK
25497,VCTK,p267,p267/p267_298_mic1,0,2.04,,VCTK
25498,VCTK,p260,p260/p260_093_mic1,0,2.04,,VCTK
25499,VCTK,p263,p263/p263_355_mic1,0,2.04,,VCTK
25500,VCTK,p251,p251/p251_168_mic1,0,2.04,,VCTK
25501,VCTK,p274,p274/p274_447_mic1,0,2.04,,VCTK
25502,VCTK,p300,p300/p300_153_mic1,0,2.04,,VCTK
25503,VCTK,p263,p263/p263_210_mic1,0,2.04,,VCTK
25504,VCTK,p273,p273/p273_099_mic1,0,2.04,,VCTK
25505,VCTK,p234,p234/p234_067_mic1,0,2.04,,VCTK
25506,VCTK,p255,p255/p255_093_mic1,0,2.04,,VCTK
25507,VCTK,p231,p231/p231_135_mic1,0,2.04,,VCTK
25508,VCTK,p262,p262/p262_315_mic1,0,2.04,,VCTK
25509,VCTK,p341,p341/p341_084_mic1,0,2.04,,VCTK
25510,VCTK,p275,p275/p275_382_mic1,0,2.04,,VCTK
25511,VCTK,p239,p239/p239_186_mic1,0,2.04,,VCTK
25512,VCTK,p249,p249/p249_277_mic1,0,2.04,,VCTK
25513,VCTK,p249,p249/p249_093_mic1,0,2.04,,VCTK
25514,VCTK,p292,p292/p292_220_mic1,0,2.04,,VCTK
25515,VCTK,p288,p288/p288_232_mic1,0,2.04,,VCTK
25516,VCTK,p318,p318/p318_100_mic1,0,2.04,,VCTK
25517,VCTK,p297,p297/p297_152_mic1,0,2.04,,VCTK
25518,VCTK,p275,p275/p275_237_mic1,0,2.04,,VCTK
25519,VCTK,p263,p263/p263_429_mic1,0,2.04,,VCTK
25520,VCTK,p341,p341/p341_334_mic1,0,2.04,,VCTK
25521,VCTK,p238,p238/p238_319_mic1,0,2.04,,VCTK
25522,VCTK,p232,p232/p232_003_mic1,0,2.04,,VCTK
25523,VCTK,p302,p302/p302_299_mic1,0,2.04,,VCTK
25524,VCTK,p275,p275/p275_407_mic1,0,2.04,,VCTK
25525,VCTK,p280,p280/p280_154_mic1,0,2.04,,VCTK
25526,VCTK,p304,p304/p304_280_mic1,0,2.04,,VCTK
25527,VCTK,p279,p279/p279_012_mic1,0,2.04,,VCTK
25528,VCTK,p268,p268/p268_166_mic1,0,2.04,,VCTK
25529,VCTK,p310,p310/p310_070_mic1,0,2.04,,VCTK
25530,VCTK,p323,p323/p323_192_mic1,0,2.04,,VCTK
25531,VCTK,p313,p313/p313_326_mic1,0,2.04,,VCTK
25532,VCTK,p228,p228/p228_025_mic1,0,2.04,,VCTK
25533,VCTK,p249,p249/p249_285_mic1,0,2.04,,VCTK
25534,VCTK,p294,p294/p294_240_mic1,0,2.04,,VCTK
25535,VCTK,p334,p334/p334_035_mic1,0,2.04,,VCTK
25536,VCTK,p294,p294/p294_263_mic1,0,2.04,,VCTK
25537,VCTK,p259,p259/p259_424_mic1,0,2.04,,VCTK
25538,VCTK,p282,p282/p282_190_mic1,0,2.04,,VCTK
25539,VCTK,p271,p271/p271_330_mic1,0,2.04,,VCTK
25540,VCTK,p283,p283/p283_456_mic1,0,2.04,,VCTK
25541,VCTK,p251,p251/p251_102_mic1,0,2.04,,VCTK
25542,VCTK,p336,p336/p336_088_mic1,0,2.04,,VCTK
25543,VCTK,p311,p311/p311_194_mic1,0,2.04,,VCTK
25544,VCTK,p244,p244/p244_266_mic1,0,2.04,,VCTK
25545,VCTK,p281,p281/p281_139_mic1,0,2.04,,VCTK
25546,VCTK,p278,p278/p278_388_mic1,0,2.04,,VCTK
25547,VCTK,p316,p316/p316_030_mic1,0,2.04,,VCTK
25548,VCTK,p252,p252/p252_068_mic1,0,2.04,,VCTK
25549,VCTK,p245,p245/p245_004_mic1,0,2.04,,VCTK
25550,VCTK,p341,p341/p341_292_mic1,0,2.04,,VCTK
25551,VCTK,p300,p300/p300_361_mic1,0,2.04,,VCTK
25552,VCTK,p339,p339/p339_294_mic1,0,2.04,,VCTK
25553,VCTK,p229,p229/p229_084_mic1,0,2.04,,VCTK
25554,VCTK,p238,p238/p238_007_mic1,0,2.04,,VCTK
25555,VCTK,p227,p227/p227_156_mic1,0,2.04,,VCTK
25556,VCTK,p247,p247/p247_292_mic1,0,2.04,,VCTK
25557,VCTK,p248,p248/p248_366_mic1,0,2.04,,VCTK
25558,VCTK,p271,p271/p271_097_mic1,0,2.04,,VCTK
25559,VCTK,p272,p272/p272_285_mic1,0,2.04,,VCTK
25560,VCTK,p304,p304/p304_401_mic1,0,2.04,,VCTK
25561,VCTK,p243,p243/p243_020_mic1,0,2.04,,VCTK
25562,VCTK,p271,p271/p271_142_mic1,0,2.04,,VCTK
25563,VCTK,p272,p272/p272_303_mic1,0,2.04,,VCTK
25564,VCTK,p294,p294/p294_302_mic1,0,2.04,,VCTK
25565,VCTK,p240,p240/p240_063_mic1,0,2.04,,VCTK
25566,VCTK,p339,p339/p339_046_mic1,0,2.04,,VCTK
25567,VCTK,p258,p258/p258_334_mic1,0,2.04,,VCTK
25568,VCTK,p229,p229/p229_235_mic1,0,2.04,,VCTK
25569,VCTK,p310,p310/p310_027_mic1,0,2.04,,VCTK
25570,VCTK,p286,p286/p286_388_mic1,0,2.04,,VCTK
25571,VCTK,p308,p308/p308_105_mic1,0,2.04,,VCTK
25572,VCTK,p252,p252/p252_251_mic1,0,2.04,,VCTK
25573,VCTK,p243,p243/p243_331_mic1,0,2.04,,VCTK
25574,VCTK,p313,p313/p313_388_mic1,0,2.04,,VCTK
25575,VCTK,p323,p323/p323_035_mic1,0,2.04,,VCTK
25576,VCTK,p270,p270/p270_426_mic1,0,2.04,,VCTK
25577,VCTK,p292,p292/p292_340_mic1,0,2.04,,VCTK
25578,VCTK,p249,p249/p249_162_mic1,0,2.04,,VCTK
25579,VCTK,p231,p231/p231_336_mic1,0,2.04,,VCTK
25580,VCTK,p266,p266/p266_154_mic1,0,2.04,,VCTK
25581,VCTK,p229,p229/p229_182_mic1,0,2.04,,VCTK
25582,VCTK,p285,p285/p285_027_mic1,0,2.04,,VCTK
25583,VCTK,p293,p293/p293_392_mic1,0,2.04,,VCTK
25584,VCTK,p267,p267/p267_223_mic1,0,2.04,,VCTK
25585,VCTK,p288,p288/p288_124_mic1,0,2.04,,VCTK
25586,VCTK,p268,p268/p268_035_mic1,0,2.04,,VCTK
25587,VCTK,p250,p250/p250_370_mic1,0,2.04,,VCTK
25588,VCTK,p283,p283/p283_389_mic1,0,2.04,,VCTK
25589,VCTK,p308,p308/p308_415_mic1,0,2.04,,VCTK
25590,VCTK,p307,p307/p307_185_mic1,0,2.04,,VCTK
25591,VCTK,p264,p264/p264_450_mic1,0,2.04,,VCTK
25592,VCTK,p243,p243/p243_145_mic1,0,2.04,,VCTK
25593,VCTK,p279,p279/p279_286_mic1,0,2.04,,VCTK
25594,VCTK,p274,p274/p274_354_mic1,0,2.04,,VCTK
25595,VCTK,p234,p234/p234_340_mic1,0,2.04,,VCTK
25596,VCTK,p299,p299/p299_002_mic1,0,2.04,,VCTK
25597,VCTK,p241,p241/p241_227_mic1,0,2.04,,VCTK
25598,VCTK,p313,p313/p313_321_mic1,0,2.04,,VCTK
25599,VCTK,p283,p283/p283_014_mic1,0,2.04,,VCTK
25600,VCTK,p317,p317/p317_076_mic1,0,2.04,,VCTK
25601,VCTK,p283,p283/p283_217_mic1,0,2.04,,VCTK
25602,VCTK,p259,p259/p259_447_mic1,0,2.04,,VCTK
25603,VCTK,p341,p341/p341_154_mic1,0,2.04,,VCTK
25604,VCTK,p305,p305/p305_119_mic1,0,2.04,,VCTK
25605,VCTK,p238,p238/p238_223_mic1,0,2.04,,VCTK
25606,VCTK,p252,p252/p252_142_mic1,0,2.04,,VCTK
25607,VCTK,p240,p240/p240_195_mic1,0,2.04,,VCTK
25608,VCTK,p239,p239/p239_060_mic1,0,2.04,,VCTK
25609,VCTK,p310,p310/p310_200_mic1,0,2.04,,VCTK
25610,VCTK,p313,p313/p313_383_mic1,0,2.04,,VCTK
25611,VCTK,p254,p254/p254_160_mic1,0,2.04,,VCTK
25612,VCTK,p252,p252/p252_193_mic1,0,2.04,,VCTK
25613,VCTK,p310,p310/p310_284_mic1,0,2.04,,VCTK
25614,VCTK,p336,p336/p336_003_mic1,0,2.04,,VCTK
25615,VCTK,p226,p226/p226_313_mic1,0,2.04,,VCTK
25616,VCTK,p254,p254/p254_070_mic1,0,2.04,,VCTK
25617,VCTK,p258,p258/p258_251_mic1,0,2.04,,VCTK
25618,VCTK,p248,p248/p248_311_mic1,0,2.04,,VCTK
25619,VCTK,p334,p334/p334_420_mic1,0,2.04,,VCTK
25620,VCTK,p302,p302/p302_088_mic1,0,2.04,,VCTK
25621,VCTK,p294,p294/p294_144_mic1,0,2.04,,VCTK
25622,VCTK,p234,p234/p234_136_mic1,0,2.04,,VCTK
25623,VCTK,p294,p294/p294_362_mic1,0,2.04,,VCTK
25624,VCTK,p313,p313/p313_416_mic1,0,2.04,,VCTK
25625,VCTK,p271,p271/p271_014_mic1,0,2.04,,VCTK
25626,VCTK,p241,p241/p241_205_mic1,0,2.04,,VCTK
25627,VCTK,p246,p246/p246_150_mic1,0,2.04,,VCTK
25628,VCTK,p326,p326/p326_152_mic1,0,2.04,,VCTK
25629,VCTK,p276,p276/p276_350_mic1,0,2.04,,VCTK
25630,VCTK,p281,p281/p281_420_mic1,0,2.04,,VCTK
25631,VCTK,p241,p241/p241_215_mic1,0,2.04,,VCTK
25632,VCTK,p273,p273/p273_371_mic1,0,2.04,,VCTK
25633,VCTK,p244,p244/p244_066_mic1,0,2.04,,VCTK
25634,VCTK,p315,p315/p315_318_mic1,0,2.04,,VCTK
25635,VCTK,p256,p256/p256_245_mic1,0,2.04,,VCTK
25636,VCTK,p274,p274/p274_306_mic1,0,2.04,,VCTK
25637,VCTK,p233,p233/p233_042_mic1,0,2.04,,VCTK
25638,VCTK,p230,p230/p230_253_mic1,0,2.04,,VCTK
25639,VCTK,p248,p248/p248_106_mic1,0,2.04,,VCTK
25640,VCTK,p264,p264/p264_190_mic1,0,2.04,,VCTK
25641,VCTK,p333,p333/p333_162_mic1,0,2.04,,VCTK
25642,VCTK,p299,p299/p299_141_mic1,0,2.04,,VCTK
25643,VCTK,p263,p263/p263_185_mic1,0,2.04,,VCTK
25644,VCTK,p272,p272/p272_134_mic1,0,2.04,,VCTK
25645,VCTK,p335,p335/p335_234_mic1,0,2.04,,VCTK
25646,VCTK,p340,p340/p340_105_mic1,0,2.04,,VCTK
25647,VCTK,p247,p247/p247_206_mic1,0,2.04,,VCTK
25648,VCTK,p274,p274/p274_258_mic1,0,2.04,,VCTK
25649,VCTK,p288,p288/p288_374_mic1,0,2.04,,VCTK
25650,VCTK,p227,p227/p227_037_mic1,0,2.04,,VCTK
25651,VCTK,p273,p273/p273_113_mic1,0,2.04,,VCTK
25652,VCTK,p339,p339/p339_103_mic1,0,2.04,,VCTK
25653,VCTK,p345,p345/p345_018_mic1,0,2.04,,VCTK
25654,VCTK,p330,p330/p330_236_mic1,0,2.04,,VCTK
25655,VCTK,p299,p299/p299_264_mic1,0,2.04,,VCTK
25656,VCTK,p286,p286/p286_452_mic1,0,2.04,,VCTK
25657,VCTK,p246,p246/p246_190_mic1,0,2.04,,VCTK
25658,VCTK,p340,p340/p340_270_mic1,0,2.04,,VCTK
25659,VCTK,p240,p240/p240_080_mic1,0,2.04,,VCTK
25660,VCTK,p316,p316/p316_154_mic1,0,2.04,,VCTK
25661,VCTK,p276,p276/p276_349_mic1,0,2.04,,VCTK
25662,VCTK,p250,p250/p250_017_mic1,0,2.04,,VCTK
25663,VCTK,p334,p334/p334_108_mic1,0,2.04,,VCTK
25664,VCTK,p316,p316/p316_220_mic1,0,2.04,,VCTK
25665,VCTK,p257,p257/p257_171_mic1,0,2.04,,VCTK
25666,VCTK,p269,p269/p269_176_mic1,0,2.04,,VCTK
25667,VCTK,p293,p293/p293_193_mic1,0,2.04,,VCTK
25668,VCTK,p316,p316/p316_205_mic1,0,2.04,,VCTK
25669,VCTK,p345,p345/p345_127_mic1,0,2.04,,VCTK
25670,VCTK,p335,p335/p335_391_mic1,0,2.04,,VCTK
25671,VCTK,p229,p229/p229_183_mic1,0,2.04,,VCTK
25672,VCTK,p255,p255/p255_270_mic1,0,2.04,,VCTK
25673,VCTK,p251,p251/p251_070_mic1,0,2.04,,VCTK
25674,VCTK,p295,p295/p295_010_mic1,0,2.04,,VCTK
25675,VCTK,p264,p264/p264_091_mic1,0,2.04,,VCTK
25676,VCTK,p241,p241/p241_003_mic1,0,2.04,,VCTK
25677,VCTK,p288,p288/p288_116_mic1,0,2.04,,VCTK
25678,VCTK,p336,p336/p336_006_mic1,0,2.04,,VCTK
25679,VCTK,p308,p308/p308_021_mic1,0,2.04,,VCTK
25680,VCTK,p277,p277/p277_038_mic1,0,2.04,,VCTK
25681,VCTK,p326,p326/p326_069_mic1,0,2.04,,VCTK
25682,VCTK,p237,p237/p237_207_mic1,0,2.04,,VCTK
25683,VCTK,p245,p245/p245_252_mic1,0,2.04,,VCTK
25684,VCTK,p279,p279/p279_245_mic1,0,2.04,,VCTK
25685,VCTK,p258,p258/p258_252_mic1,0,2.04,,VCTK
25686,VCTK,p305,p305/p305_320_mic1,0,2.04,,VCTK
25687,VCTK,p312,p312/p312_377_mic1,0,2.04,,VCTK
25688,VCTK,p226,p226/p226_117_mic1,0,2.04,,VCTK
25689,VCTK,p275,p275/p275_154_mic1,0,2.04,,VCTK
25690,VCTK,p267,p267/p267_391_mic1,0,2.04,,VCTK
25691,VCTK,p234,p234/p234_025_mic1,0,2.04,,VCTK
25692,VCTK,p267,p267/p267_161_mic1,0,2.04,,VCTK
25693,VCTK,p249,p249/p249_037_mic1,0,2.04,,VCTK
25694,VCTK,p264,p264/p264_465_mic1,0,2.04,,VCTK
25695,VCTK,p245,p245/p245_265_mic1,0,2.04,,VCTK
25696,VCTK,p333,p333/p333_211_mic1,0,2.04,,VCTK
25697,VCTK,p313,p313/p313_277_mic1,0,2.04,,VCTK
25698,VCTK,p276,p276/p276_293_mic1,0,2.04,,VCTK
25699,VCTK,p230,p230/p230_241_mic1,0,2.04,,VCTK
25700,VCTK,p228,p228/p228_279_mic1,0,2.04,,VCTK
25701,VCTK,p287,p287/p287_404_mic1,0,2.04,,VCTK
25702,VCTK,p239,p239/p239_101_mic1,0,2.04,,VCTK
25703,VCTK,p231,p231/p231_172_mic1,0,2.04,,VCTK
25704,VCTK,p280,p280/p280_080_mic1,0,2.04,,VCTK
25705,VCTK,p241,p241/p241_140_mic1,0,2.04,,VCTK
25706,VCTK,p345,p345/p345_392_mic1,0,2.04,,VCTK
25707,VCTK,p282,p282/p282_103_mic1,0,2.04,,VCTK
25708,VCTK,p330,p330/p330_199_mic1,0,2.04,,VCTK
25709,VCTK,p265,p265/p265_025_mic1,0,2.04,,VCTK
25710,VCTK,p238,p238/p238_003_mic1,0,2.04,,VCTK
25711,VCTK,p255,p255/p255_290_mic1,0,2.04,,VCTK
25712,VCTK,p267,p267/p267_260_mic1,0,2.04,,VCTK
25713,VCTK,p262,p262/p262_373_mic1,0,2.04,,VCTK
25714,VCTK,p246,p246/p246_002_mic1,0,2.04,,VCTK
25715,VCTK,p334,p334/p334_367_mic1,0,2.04,,VCTK
25716,VCTK,p238,p238/p238_212_mic1,0,2.04,,VCTK
25717,VCTK,p267,p267/p267_175_mic1,0,2.04,,VCTK
25718,VCTK,p255,p255/p255_015_mic1,0,2.04,,VCTK
25719,VCTK,p343,p343/p343_159_mic1,0,2.04,,VCTK
25720,VCTK,p239,p239/p239_349_mic1,0,2.04,,VCTK
25721,VCTK,p326,p326/p326_137_mic1,0,2.04,,VCTK
25722,VCTK,p239,p239/p239_182_mic1,0,2.04,,VCTK
25723,VCTK,p284,p284/p284_320_mic1,0,2.04,,VCTK
25724,VCTK,p265,p265/p265_234_mic1,0,2.04,,VCTK
25725,VCTK,p295,p295/p295_180_mic1,0,2.04,,VCTK
25726,VCTK,p276,p276/p276_105_mic1,0,2.04,,VCTK
25727,VCTK,p260,p260/p260_258_mic1,0,2.04,,VCTK
25728,VCTK,p236,p236/p236_237_mic1,0,2.04,,VCTK
25729,VCTK,p334,p334/p334_135_mic1,0,2.04,,VCTK
25730,VCTK,p281,p281/p281_019_mic1,0,2.04,,VCTK
25731,VCTK,p335,p335/p335_207_mic1,0,2.04,,VCTK
25732,VCTK,p269,p269/p269_184_mic1,0,2.04,,VCTK
25733,VCTK,p299,p299/p299_090_mic1,0,2.04,,VCTK
25734,VCTK,p227,p227/p227_035_mic1,0,2.04,,VCTK
25735,VCTK,p314,p314/p314_264_mic1,0,2.04,,VCTK
25736,VCTK,p336,p336/p336_246_mic1,0,2.04,,VCTK
25737,VCTK,p232,p232/p232_042_mic1,0,2.04,,VCTK
25738,VCTK,p226,p226/p226_074_mic1,0,2.04,,VCTK
25739,VCTK,p312,p312/p312_010_mic1,0,2.04,,VCTK
25740,VCTK,p339,p339/p339_240_mic1,0,2.04,,VCTK
25741,VCTK,p275,p275/p275_069_mic1,0,2.04,,VCTK
25742,VCTK,p308,p308/p308_189_mic1,0,2.04,,VCTK
25743,VCTK,p281,p281/p281_247_mic1,0,2.04,,VCTK
25744,VCTK,p286,p286/p286_321_mic1,0,2.04,,VCTK
